X_Faktor,Y_Ziel,Wert,Beschreibung
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
Zielvariable,E2. unveränderter Ausbau,,"Wenn Verkehrserzeugung (Zielvariable), wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E2. unveränderter Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) gleich bleibt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
Faktor,E3. Rückgang Ausbau,,"Wenn Ordnungspolitische Maßnahmen (Faktor), wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
Maßnahmencluster,E3. Rückgang Ausbau,,"Wenn Zahlungsmethoden (Maßnahmencluster), wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
Zielvariable,E3. Rückgang Ausbau,,"Wenn Verkehrserzeugung (Zielvariable), wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,E3. Rückgang Ausbau,,"Wenn ❓, wie stark beeinflusst das, dass Fernverkehr (Schiene) abnimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
Maßnahmencluster,F1. stark zugunsten ÖPNV,,"Wenn Zahlungsmethoden (Maßnahmencluster), wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
,F1. stark zugunsten ÖPNV,,"Wenn ❓, wie stark beeinflusst das, dass Ordnungspolitische Maßnahmen zunimmt?"
